Dire Form,Your hybrid shape is a hulking beast.
Disruptive Stare,Your frigid gaze can turn a foe's blood to ice.
Draconic Veil,"Like some dragons, your forebear had the supernatural ability to change their shape to walk among humanoids."
Eclectic Sword Mastery,You instinctively learn how to use a sword with just a few practice swings.
Eldritch Calm,Your fey heritage has altered your mindset to more resemble the uncanny perspective of the fey.
Elucidation,You can cut through illusions with such precision that all those around you find their senses sharpened as well.
Enforced Order,You never fail to strike down the ever-expanding reaches of chaos.
Enlarged Chassis,"You've empowered your core to support a larger body, granting you size and additional reach."
Envenomed Edge,"With a combination of your poison glands and herbal concoctions, you can consistently deliver venomous attacks when you hit an enemy's weak points."
Eternal Memories,"You have lived longer than most realize, and due to your many lifetimes of practice you remember almost everything from your previous incarnations now."
Explosive Expert,You have continued training in volatile weapons and gained a deeper understanding.
Ferocious Beasts,"Since ancient times, the mightiest orc beast tamers would draw out the true fighting spirit of their companion beasts by feeding the creatures a draft incorporating the orc’s own blood."
Ferry Through Waves,"The waters around you permit you passage, a privilege you can share with a willing ally."
Fey Skin,"While you are more susceptible to cold iron than most of the Wingless, you also have an incredible resilience and a deeper connection to the healing energies of the First World."
Fiendish Strikes,"Your festering connection to the forces of evil infuses your weapons with debilitating malevolence, tearing down creatures of good with every attack."
Finest Trick,Many fiends—rakshasa rajas and demonic succubi most famously—can take on the forms of others.
Flame Jump,"Your peri lineage has opened your mind to fire's raw, purging essence."
Flames of Vision,"Dokkaebi were among the first goblins to pioneer gazing through flames, spectral or physical, to cast their senses far and wide."
Flower Chimera,You call on a guardian of the wild to burst forth from the land to aid you.
Form of the Bat,You can transform into a harmless bat.
Formation Master,"You can assemble a formation even with members of ancestries that lack the hobgoblins’ military discipline, and you can extend these benefits to your hobgoblin allies."
Generation Digger,"You're so adept at burrowing through the earth that you don't even need tools; in fact, you just might be trusted to lead the latest generation dig."
Genie Weapon Expertise,"Whenever you gain a class feature that grants you expert or greater proficiency in certain weapons, you also gain that proficiency in falchions, ranseurs, scimitars, tridents, and all geniekin weapons in which you are trained."
Germination of Resolve,"Vitality floods your trammeled soul, offering you rejuvenation, if not quite rest."
Ghoran Weapon Expertise,It's as if you've been training for a thousand years.
Gift of the Moon,"You can share your power with others, but they can't escape the werecreature's curse as easily as you can."
Glamour,You unlock a new level of fey power and can manipulate the perceptions of others using a font of First World magic.
Hag Magic,"Through your heritage, you can replicate a hag’s magic."
Harbinger's Claw,"You caw ominously, cursing the creature with misfortune."
Hop Up,Your frog-like agility awakens as soon as you do.
Hydraulic Maneuvers,You batter your foes with a torrent of water siphoned from your surroundings.
I sense Malevolence,Your time in the River of Souls has given you deep insight into the machinations of those who refuse to move on. 
Idol Threat,"You brandish the precious object you're holding menacingly, at once mocking it and threatening its safety."
Imperial Dragon Potion,"During your daily preparations, you can spend 10 minutes to create a variant energy breath potion, which has the kobold trait in addition to its normal traits."
Impose Order (Aphorite),You shift the underlying fabric of reality to impose a baseline of order.
Impossible Gossip,"You can speak to inanimate objects, finding a magical spark within them similar to the one that animated you."
Improved Elemental Bulwark,You gain resistance 10 from Elemental Bulwark instead of 5.
Improved Signature Weapon,"Your signature weapon takes on the properties of mystical materials renowned for defeating undead, spirits, and other such creatures."
Incredible Ferocity,"Given time to collect yourself after a near-death scrape, you can rebuild your ferocity and withstand additional finishing blows."
Incredible Luck (Halfling),Even other halflings consider you to be particularly lucky.
Incredible Sprint,"You push yourself, unleashing a burst of sudden speed."
Inspirit Hazard,You awaken a spirit of creation within the hazard.
Instinctive Obfuscation,The magic within you manifests as a natural reaction to threats.
Invisible Trickster,You have learned how to become invisible and remain so.
Irriseni Ice-Witch,You can trace your direct descent from one of the Queens of Irrisen and thus from Baba Yaga herself.
Iruxi Spirit Strike,Your iruxi unarmed attacks channel the spiritual energy of your ancestors.
Jinx Glutton,"You can Eat Fortune once per hour, rather than once per day."
Kaiju's Footfalls,You channel the might and mass of a kaiju.
Kashrishi Revivification,The well of psychic energy held within your mind can exceed the limitations of your physical body.
Kijimuna Whistle,"Your connection to nature—and trees, in particular—has become so strong that you can summon the plants you befriended in the forests of your youth."
Killing Stone,Your star orb hides a deadly miasma.
Kitsune Spell Expertise,Your tails show your magical mastery.
Larger than Life,"When you Change Shape, you can assume the form of a creature that’s Large or Huge in size."
Lifeblood's Call,The impulse to survive and continue fighting resonates deep within you.
Light-bending Jewel,Your ability to walk unseen through the world has given you the new moon’s blessing.
Linguistic Revival,You achieved fluency in different languages with each reincarnation.
Look but Don't Touch,Many flowers are beautiful to look upon but deadly to touch—and you're one of them.
Magitaxis,You move reflexively toward the source of magic you most consumed as a larva.
Majestic Presence,"By taking an impressive stance, the full force of your personality cows lesser beings."
Malleable Form,"You adroitly shift your form, taking on another appearance."
March the Mines,You march through the earth and lead an ally along.
Mask of Fear,"Your _warmask_ burns off of your face, releasing your apprehension."
Memory of Mastery,"Flashes of past selves surface in an instant, especially when you’re under duress."
Metal-Veined Strikes,"Metallic veins grow throughout your body, giving your unarmed attacks a metallic sheen."
Miraculous Medic,Your ability to heal others is miraculous enough to bring people back from near-death.
Mischievous Tail,Your tail can bedevil your foes.
Mist Strider,"You condense the moisture in the air, solidifying it so it can hold your weight."
Monkey Spirits,"Vanaras generally consider the spirits of departed monkeys to be less informative or interesting than their own ancestors traveling the cycles of existence, yet these monkey spirits can prove useful when the situation is dire."
Nagaji Spell Expertise,Your magical skill rivals that of accomplished naga spellcasters.
None Shall Know,Even magical means have a hard time prying information from you.
One with Earth,You've learned to harness your connection to the earth to travel through it.
Oni Rampage,Nothing invigorates you more than your own freshly spilled blood.
Pain is Temporary,Sangpotshi practitioners know that suffering is a fleeting sensation that ultimately strengthens the soul and prepares it for a new reincarnation.
Palm-leaf Silhouette,You can make yourself as flat as a paper doll or shadow.
Phantom Charm,"You can harness the spiritual connection in your blood, allowing you to shift the negative threads of fate."
Pit of Snakes,Mundane serpents obey your summons.
Planar Sidestep,"You shift your body briefly between planes, reducing the damage from your foe's attack."
Ponpoko-pon!,"Whether it’s because you play especially vigorously or are simply off-key, the music of your belly drum can physically wound your foes."
Primal Rampage,You gain _unfettered movement_ and _mountain resilience_ as 4th-rank primal innate spells that you can cast once per day.
Pummeling Whirlpool,"You draw water from the environs, swirling it into a rough torrent around you to punish your foes."
Purge Sins,You call on your celestial forebears to rid your body of all toxins and impurities.
Quick Spring,"Ishii Bunji is a skilled tumbler, and learning his technique allows you to propel yourself across the battlefield faster than your enemies can react."
Radiant Burst,Your skin glows with intensity.
Rapid Pheromone Recovery,Your supply of pheromones replenish very quickly.
Reanimating Spark,The magic that animates you strains to keep you alive.
Redirect Attention,"Through your strong connection with your progenitor, you're able to redirect those attempting to spy on you."
Rehydration,You surround your body with a thin layer of water drawn from the moisture in the air.
Reimagine,You can cast _dreaming potential_ as an innate occult spell.
Rejuvenating Embrace,You rejuvenate your spirit by taking your rest where Mother Earth embraces Father Moon.
Resist Ruin,Your duskwalker heritage allows you to extend protection against void energy.
Resplendent Spellhorn,Your magic continues to flourish.
Revivification Protocol,Your nanites are programmed to automatically revive you.
Scrutinizing Gaze,"Your family's traditions of defending against Geb's undead have granted you a sixth sense for detecting spirits, haunts, and other restless dead, no matter their form or the strength of their presence."
Sea Witch,"You've studied the waves, and they obey your will as extensions of your own fin."
Secret Eyes,You can call forth an invisible eye to let you peek on secrets.
See the Unseen,You notice things that others can't see at all.
Shadow Pact,"Thousands of years ago, your ancestors made a pact with Zon-Kuthon."
Shadow's Assault,Your shadow assaults your foes.
Shaitan Skin,"When in danger, you can harden the stone in your skin into armor, much like a shaitan."
Sharpened Senses,Your senses have become so sharp that you notice changes subconsciously.
Sheltering Jewel,Your head gem has accessed the power of the full moon through your determination to heal and protect your loved ones.
Shift the Little Ones,"With your large size, you need to be careful around your smaller friends."
Shinstabber,"As long as you're Small or smaller, you can end your movement in the same square as an ally of any size."
Shory Aerialist,"Unique in Golarion’s history, the Shory people developed fighting styles dedicated to combat in the air."
Skeletal Transformation,You rearrange your bones into a bestial shape.
Skeleton Commander,You gain the ability to summon your own skeletal minions.
Skirt the Light,You can travel the border between the Material and Shadow Planes and even bring others along.
Skittering Sneak,"You squish, slink, and skitter from cover to cover with great speed and stealth."
Slay Giants Unseen,"In the darkness, your attacks can bring any red-faced giant to their knees."
Slip Sideways,"Like many fiends, you have the supernatural ability to teleport yourself to safety."
Spell Devourer,You don’t just resist magic; you devour it.
Spew Tentacles,You can open your mouth to an immense size and spew forth an impossibly large field of tentacles.
Spiritual Headhunter,"Your spirit coffin can temporarily detain the spirits of those you kill, allowing you to ask them one last question before they pass on."
Spiteful Rake,"Your instincts sing of spite and malice, and you've learned a devastating trick: go for the eyes."
Splendid Illusion,You cover your surroundings in outlandish fantasy.
Squirm Free,You're used to slipping out of a bigger creature's grasp or escaping a child's overly enthusiastic hug.
Steadfast Ally,Your presence alone is enough to provide your allies with emotional support.
Stone Soul Siblings,Your connection with nature’s spirits has progressed to the point where you can even have casual conversation with pebbles and boulders.
Stronger Debilitating Venom,Add one of the following to the debilitations from which you can choose when you Envenom.
Stubborn Persistence,Humans are renowned for their ability to persist through the most grueling of trials that would leave others ready to drop.
Suli Amir,You have power connected to the powerful jann amirs.
Summon Air Elemental,"You have a connection to the Inner Spheres, allowing you to summon an elemental ally."
Summon Celestial Kin,"You have a connection to the celestial realms, allowing you to summon a celestial ally."
Summon Earth Elemental,"You have a connection to the Inner Sphere, allowing you to summon an elemental ally."
Summon Fiendish Kin,"You have a deep connection to the fiendish realms, allowing you to summon a fiend matching your own lineage."
Summon Fire Elemental,You can summon an elemental ally.
Summon Metal Elemental,You can summon an elemental ally.
Summon Nephilim Kin,"You have a connection to the Outer Planes, allowing you to summon a divine ally."
Summon Water Elemental,You can summon an elemental ally.
Summon Wood Elemental,Your connection to the Plane of Wood allows you to summon elemental allies.
Swift Eel Mount,Your rapport with your eel lets you guide it to avoid dangers as it swims.
Synchronous Slither,You’ve learned to travel at your ally’s rhythm and use their movement to adjust your own position.
Telluric Power,You channel strength from the earth beneath your feet to pummel your enemies.
Tempest Gaze,Your third eye grows stronger and more powerful.
Threatening Pursuit,"You emit a terrifying growl and snort, stamping your hooves for all to hear so that they know that you hunt them."
Thunder God's Fan,Your fan unleashes the fury of the storm.
Toppling Dance,"While sharing a creature's space using Dance Underfoot, your melee weapons and unarmed attacks gain the trip trait, but only against the creature whose space you share."
Trample (Centaur),You've trained to stampede right over smaller foes without causing yourself any harm.
Translucent Skin,Your body is translucent while underwater.
Truespeech,It is paramount that you are understood and you understand others; language need not impede your message.
Tumbling Diversion,Attempt to Tumble Through an opponent's space.
Unbound Freedom,"Your future is no other person's to control, and the cycles of your fate sometimes step in to protect you when that control would be taken from you."
Unbreakable Resolve,he experience of coming back after death has granted you a strong sense of resolve.
Unbreakable-er Goblin,"As hard as most unbreakable goblins are to break, you are that much harder to break."
Unconventional Expertise,You’ve continued to advance your powers using your unconventional weapon.
Universal Longevity,"You’ve perfected your ability to keep up with all the skills you’ve learned over your long life, so you’re almost never truly untrained at a skill."
Unnerving Terror,"You let out a mighty howl, chant of death, or speak with eerie repetition that plants fear in others."
Unrivaled Builder,"Building things is like solving a puzzle, and you know how to use anything at your disposal to get the job done."
Vanara Battle Clarity,Your focus in combat is practically unshakable.
Vanara Weapon Expertise,"Thanks to numerous joyous practice exercises, you've become an expert in vanara weapons."
Venom Purge,You produce a specialized venom that burns out other toxins and impurities in your body.
"Very, Very Sneaky","You can move up to your Speed when you use the Sneak action, and you no longer need to have cover or greater cover or be concealed to Hide or Sneak."
Vicious Snares,You deal an additional 1d6 precision damage with damage snares you craft.
Violent Vines,"When angered, you can imbue nearby vines with your wrath, provoking them into a murderous rampage."
Vishkanya Weapon Expertise,Extensive training has granted you an elegant control in the use of vishkanyan weapons.
Wandering Heart,"While all elves adapt to their environments over time, you have traveled so widely and become attuned to so many environs that your body now changes more rapidly than other elves."
War Conditioning,"You have extensive training in remote environments, allowing you to move through these areas easily."
Warren Digger,You've learned to put your sturdy claws to work digging through the earth.
Water to Water,"You allow your body to collapse into water, then reconstitute your corporeal form elsewhere."
We March On,You make sure that your allies push themselves while traveling.
Webslinger,"Your natural ability to create silken webs blends with your magical powers, allowing you to create impossibly large webs with great frequency."
Wild-haired Fury,"Your broken bones jut at odd angles, yet this pain only adds to your anger and prowess."
Wooden Mantle,Your connection to the magic of the Plane of Wood allows you to call upon the power of plants and trees to protect yourself.
Absorb Spell,You absorb a spell and store it in your body.
Airborne Form,Your eidolon can fly.
Allegro,You can quicken your allies with a fast-paced performance.
Alloy Flesh and Steel,Elemental energy replaces every cell of your body with raw metal.
Anchoring Aura,Your aura hampers fiends’ teleportation.
Arcane Shroud,"Your spell has a powerful aftereffect, briefly granting you a certain spell depending on the spell you cast."
Armored Exercise,You've spent time training in your armor alongside other agents from the Swords.
Assume Earth's Mantle,Enormous pieces of rock cluster around your body.
Aura of Determination,Your aura protects against powers that would twist the mind and body.
Aura of Life,Your aura protects against the power of the Void.
Aura of Preservation,Your aura protects against the twisting powers of aberrations.
Aura of Righteousness,Your righteous aura dampens evil's might and prevents the unholy from escaping you.
Aura of Vengeance,"When you call upon others to take retribution, you also guide their aim."
Awesome Blow,"Your attacks are so powerful, they can flatten your opponents."
Barrier of Boreal Frost,"You form an intricate structure of ice, such as a wall of bricks made of packed snow or a screen of enormous icicles."
Bizarre Transformation,The forms you take on defy belief—chimerical sights of twisted antlers or acidic drool.
Blast Tackle,"You throw yourself at an enemy, bracing your weapon against it and pulling it close before releasing a destructive shot."
Blood Ascendancy,"When you would benefit from a blood magic effect through Blood Rising, you can choose to benefit from two different blood magic effects you know."
Body of Air,"Your gathered air consumes your body, leaving only a cloud of living vapor."
Bodysnatcher,Your secret-stealing maggots reveal how to devour more than just the flesh and secrets of a victim; you can ingest and assume their whole physical appearance.
Bombing Run,"Using your elevation and speed to your advantage, you deliver aerial payloads with greater force."
Bonded Focus,Your connection to your bonded item increases your focus pool.
Borrow Memories,"Knowing how someone thinks makes it much easier to know where they'll be, or even replace them altogether."
Channeling Block,You pour divine energy into a desperate block.
Cleansing Transformation,You learn to cleanse bodily toxins alongside the transformations of your shape-changing magic.
Come at Me!,"You're a legendary duelist, welcoming all challengers, enabling you to challenge many foes even while other challenges are active."
Concentrated Assault,You and your spotter combine your efforts to bring down your target.
Conscious Spell Specialization,You become more adept with the spells that are always in your mind.
Consecrated Aura,"Your body radiates positive energy, making your very presence disorienting to undead and encouraging them to move away from you."
Consume Spell,"When you successfully Counterspell a spell of the tradition that matches your bloodline, you consume it, replenishing yourself with its energy."
Control Tower,"Your keen senses and ability to process battlefield information have dramatically improved, allowing you to drastically reduce the advantage of unseen foes."
Cosmic Cocktail,"Using the liquors, vinegars, and fruits or herbs at your disposal, you spend 1 minute to create a cocktail with colors reminiscent of space and its stars."
Crimson Oath Devotion,You've made the Crimson Oath a part of yourself; you mumble it in your sleep and recite it under your breath as you march.
Curse of the Saumen Kar,You activate the runes on your body to create an icy prison around a Huge or smaller creature you can see within 60 feet.
Dance of Thunder,Your steps echo with the thunderous retort of exploding black powder as you dance a dance of death.
Death's Door,You continue to fight when others would fall.
Deep Roots,Your mind-control spells send burrowing mental roots that tear at your target's mind when they're removed or run their course.
Defensive Roll,"Dropping into a roll to disperse the force of the blow, you can partially evade a lethal attack and stay conscious."
Deity's Protection,"When you call upon your deity’s power to fulfill the promise of their domain, you gain divine protection."
Desperate Finisher,"You throw everything you have into one last, reckless press."
Determination,Your training allows you to shrug off your foes’ spells and conditions when the need is dire.
Disruptive Blur,"You use cacophonous blasts from your gun or distracting shots from your crossbow to cause momentary diversions, letting you move about the battlefield with impunity."
Divine Reflexes,You gain an additional reaction that you can use only for your champion's reaction.
Dormant Eruption,A sweltering heat and sparks of flame that take the form of tiny copies of you surround your body.
Double Poison,"You can apply two different infused injury poisons to the same weapon, though not to a piece of ammunition."
Dragon's Journey,Your movements are like that of a dragon weaving a serpentine path between your enemies and allies.
Drain Soul Cage,"You make your _soul cage_ into your bonded item, allowing you to harness its abundant magical energy."
Dream Logic,You can transmit a sense of dreamy nonchalance.
Dual Onslaught,"When you lash out with both weapons, you leave no room for the target to escape your attack."
Earworm,"By endlessly repeating a motif, you implant a memorable song that repeats over and over again in your allies’ heads, preparing them to respond to it later."
Ebb and Flow,You can pull forth both vitality and the void simultaneously to harm your enemies and heal your allies.
Effortless Captivation,You maintain your innate enchantments and illusions with hardly a thought.
Enshroud Soul Cage,You wreathe your _soul cage_ in an ever-growing collection of obfuscating illusions and protective abjurations to hide it from your enemies.
Enterprising Ritualist,Elegant and expensive components are no replacement for your skill and practice atritual casting.
Entities from Afar,You can call in aberrations to fight for you or to answer questions.
Esoteric Reflexes,Your bond to your implements is so strong that you can use their reactive abilities almost by instinct.
Execution,"You swing wide, attempting to behead your condemned foe."
Expanded Swarm,Your hive has grown to the point where it is difficult to keep your swarm contained within your body.
Explosive Death Drop,You lift your enemy into the air before bringing them crashing down with a fiery detonation.
Explosive Maneuver,"Thanks to a hidden experimental feature you built into your weapon, your weapon explosively deploys levers, tangling hooks, or similar mechanisms to provide significant assistance when you perform a combat maneuver."
Fast Channel,"Divine power is always at your fingertips, swiftly responding to your call."
Flamboyant Leap,You stylishly leap and deliver a powerful finisher.
Forceful Shot,Your ranged attacks push your foes away from your allies.
Forestall Curse,You've learned to hold back your curse.
Form Lock,Your ability to control your own ki empowers you to pressure other creatures into resuming their true forms.
Form Lock,Your ability to control your own qi empowers you to pressure other creatures into resuming their true forms.
Giant's Lunge,You extend your body and prepare to attack foes outside your normal reach.
Grand Talisman Esoterica,"You've completed your journey in studying esoteric talismans, gaining the ability to place multiple talismans on an item."
Graveshift,"The maggots inhabiting your body impart you with the knowledge to travel from grave to grave, drawing upon the mystical power of the labyrinthine network of magical warrens and tunnels that connect Everglut to the Material Plane."
Greater Interpose,Your divine grace empowers you to avoid hits when you otherwise could not.
Greater Merciful Elixir,Your additives contain panaceas that can remedy a plethora of maladies.
Guiding Finish,"Using your weapon as a lever, you force your opponent to end up right where you want them."
Guiding Riposte,"By shifting your weight and angling your weapon, you guide your opponent to a more favorable position."
Halcyon Spellcasting Adept,You refine your halcyon magic.
Hammer Quake,"You smash the ground with your weapon, knocking nearby creatures to the ground."
Hand of the Lich,Negative energy intensifies your undead form and makes your very touch the antithesis of life.
Hasted Assault,You can speed yourself up to move and attack more swiftly.
Headshot,"You attempt to finish your target with a final, well-placed shot."
Homing Shot,Your shots zip around corners and fly at impossible angles to reach your target.
Impaling Thrust,"You impale your enemy and hold it in place with your weapon, and leave it bleeding when it gets free."
Impossible Riposte,Your ripostes can deflect attacks back at their source.
Improved Hijack Undead,Undead creatures find it all but impossible to resist your commands.
Improved Twin Riposte (Fighter),"Your weapons are a blur, blocking and biting at your foes."
Incredible Recollection,You can sift through knowledge locked within your mind at an incredible pace.
Induce Imbalance,Your blows can disrupt the delicate balance of elemental energies that keep a body in good health.
Innocent Butterfly,You know how to alter the perceptions of others.
Instant Opening,You distract your opponent with a few choice words or a rude gesture.
Instinctual Interception,"You react to movement with hardly a thought, seeming constantly poised to spring."
Interweave Dispel,You weave dispelling energy into a spell.
Iron Lung,Your lungs are infused with the resilience of iron.
Ironblood Surge,"You steel yourself, preparing to resist oncoming attacks and using your muscles to absorb the impact."
It Was Me All Along!,"You discard a disguise and dramatically reveal your true identity, catching your foes off guard."
Keep up the Good Fight,"Your devotion to helping others and doing good keeps you going, even against insurmountable odds."
Lasting Armament,"When you sanctify a weapon, it remains sanctified for an extended period."
Leave An Opening,"When you hit hard enough, you leave an opening so your ally can jump in on the action."
Lighter than Air,"Your mysterious steps become even lighter, transcending the mortal world altogether."
Litany of Depravity,"You undercut your enemy's vain moralism, opening their heart to evil."
Litany of Righteousness,You call upon righteousness to expose an evil foe’s weakness.
Meditate on This!,"You meditate to alter your qi, coloring it with your resentment and anger."
Mist Escape,"As you fall, your body reacts to defend itself."
Mountain Quake,"You stomp, shaking the earth beneath you."
Murderer's Circle,Circle your foe while you beat on them.
Musical Summons,"Your studies have given you a deeper understanding of animals and beasts, allowing you to call them to your side as you cast your spell."
Mutant Innervation,"Basic mutagens that affect your mind and thoughts can make you communicate telepathically, protect you from being detected, or let you communicate with anyone."
Mysterious Repertoire,Your mystery holds unknowable depths of magic not always associated with the divine.
Night's Warning,Portents written in the night sky show you how to avoid an attack.
Nourishing Gate,You can sustain yourself on a single drop of elemental dew or the slightest spark from the Plane of Fire.
Opening Stance (Fighter),"At the first sign of trouble, often before you consciously realize the danger, you drop into a stance with a mere thought."
Orchard's Endurance,Patches of bark appear on the skin of you and your nearby allies.
Pact of Eldritch Eyes,"You've sworn a pact with an entity beyond mortal comprehension, granting you distant visions and insights."
Paragon Companion,Your construct companion has reached the pinnacle of form and function.
Paragon Reanimated Companion,"You have reached the pinnacle of necromantic science, creating a mechanical zombie unlike any the world has seen before."
Path of Iron,"With a burst of effort and speed, you weave a nimble path through your many enemies, striking each in turn as you move past them."
Patron’s Presence,"Your patron can direct its attention through your familiar, and its mere presence becomes an ominous weight on the minds of other beings to distract them and blot out their magic."
Peculiar Anatomy,Your circulatory system contains viscous protoplasmic fluid instead of ordinary blood.
Peerless Form,Your mastery over your body is perfect enough to hold back the ravages of time.
Peony's Flourish,"As you spin around and create wide arching circles with your fans, you manifest a mosaic of peonies that confuses your enemies."
Perfect Finisher,You focus your panache into an impeccable assault.
Perfect Ki Exemplar,"You gain an appropriate ki spell for your School of Perfection: _unblinking flame emblem_ for Unblinking Flame, _unbreaking wave barrier_ for Unbreaking Waves, _unfolding wind blitz_ for Unfolding Wind, or _untwisting iron augmentation_ for Untwisting Iron."
Phase Bullet,"You can aim your bullets not just in three normal dimensions, but in additional dimensions as well, allowing you to fire a magical shot that phases through everything but your target."
Pin to the Spot,Strike a foe and restrain them.
Pivot Strike,You Leap and then Strike using your staff.
Plot the Future,You spend 10 minutes in contemplation to uncannily predict how events will play out.
Pounce Mimicry,You have mastered the art of stalking your prey and striking when they are most vulnerable.
Prayer Attack,You’ve mastered the signature assassination style of the Red Mantis.
Precise Hooks,Your body is a varied and deadly weapon.
Premonition of Clarity,Your deity sends you a vision of faith to steel you against mental attacks.
Preternatural Parry,You snap your weapon or limb into place to ward off harm at the last second.
Purifying Breeze,"You transfer the divine essence of your magic to the air around you, cleansing it of toxins."
Ranged Disarm,"When using a simple firearm, you can shoot objects right out of your enemy's hands."
Rapid Hybridization,"When danger threatens, your instincts kick in, and you can assume a different shape at a moment's notice."
Rapid Reattunement,You spend 10 minutes realigning your elemental connections in an elemental trance.
Reactive Transformation,You transform reflexively when in danger.
Reflect Harm,You can wrap your magic around you like a cloak that causes those who dare to target you with spells to suffer a similar fate.
Reflect Spell,"When you successfully use Counterspell to counteract a spell that affects targeted creatures or an area, you can turn that spell’s effect back on its caster."
Regional Specialty,You can create dishes that reflect the food sources endemic to your environment and medicinal food techniques utilizing the cycle of the five elements.
Reset the Past,You manipulate time to recharge one of your temporal techniques—by revising your past so you never used it in the first place.
Resilient Shell,Your eidolon is resilient against attacks.
Resolute Defender,"You hold your shield together with the power of your faith and conviction, refusing to let wood splinter and steel shatter until the day's battles are won."
Revelation's Focus,The further extents of your mystery provide an endless wellspring of magic.
Rites of Transfiguration,You can adapt your patron’s power to transform other creatures into forms more befitting their behavior or your whims.
Sacral Monarch,"You have come into your full powers and are truly a monarch of your realm, by your own definition at least."
Scarred Hide,"Your hide is an impenetrable mass of scars, accrued over countless bloody conflicts."
Secondary Detonation Array,You divert some of your spell’s energy into an unstable runic array.
Seize,You seize your foe and pull it close.
Sense the Unseen,"When you look for foes, you can catch even the slightest cues, such as their minute movements or the shifting of air currents on your skin."
Sentinel's Orbit,"Just as your constellation traverses the sky, so too can you."
Sepulchral Sublimation,You repurpose the negative energy that flows through your minions at a moment's notice.
Shadow Power,You can focus the shadows into a powerful blast.
Shadow's Web,"You can launch a wave of shadowy qi outward from your body, damaging your opponents and potentially binding them in place."
Shape of the Cloud Dragon,You've discovered how to transform yourself into a cloud dragon.
Shape of the Dragon,You've discovered how to transform yourself into a dragon.
Share Eidolon Magic,Your eidolon shares innate spells with you.
Shared Prey,"Hunting as a duo, you and your ally both single out your prey."
Shatter Space,The sheer power of your magic fractures reality.
Shift Spell,You move an active spell's area to a new location.
Shifting Terrain,"You slam your fist into the ground or twirl your arms about to cause the terrain around you to shift and ripple, potentially throwing others off balance."
Showstopper,Your twirling weapons create a grand distraction that's difficult to look away from.
Signature Synergy,"Your eidolon gains an evolution integral to its form, and it comes more easily than your other synergies."
Sink and Swim,"Your body looks like it's made of flowing water, clear and pristine, providing a natural grace to all your movements."
Sixth Pillar Mastery,You align your magical and physical potential.
Soaring Armor,You've managed to free your innovation from the bonds of gravity!
Soothing Ballad,You soothe your allies’ wounds with the power of performance.
Sow Spell,You fold your spell into a seed.
Specialized Beastmaster Companion,Your nimble and savage animal companions become cunning enough to become specialized.
Specialized Companion (Druid),Your animal companion continues to grow in power and ability.
Specialized Megafauna Companion,"You've trained your mammoth or other megafauna companion to perform in unusual or extreme situations, granting it abilities far beyond others of its kind."
Specialized Mount,"You’ve trained your mount to perform in unusual or even extreme circumstances, granting it abilities far beyond others of its kind."
Spell Shroud,Your spell shrouds you in a billowing cloud.
Spell-Repelling Form,Your eidolon evolves to protect itself from the danger posed by spells.
Spellmaster's Tenacity,You call upon the power of your spells to protect you from the worst of the magic headed your way.
Spinning Release,"You wind your lash around your opponent, then spin them rapidly to discombobulate them."
Spirit Guide Form,"You fuse with your spirit guide, becoming a hybrid being with enhanced physical and spiritual power."
Starlight Armor,"You armor yourself in the light of distant suns, shielding yourself from harm."
Stay Down!,You have ways of keeping your foes down.
Stealthy Companion,You’ve trained your animal companion to blend in to its surroundings.
Stone Communion,You can speak Terran and speak with stones.
Strategic Bypass,"Your plans account for your foes' resistances, enabling you to strike a telling blow."
Sunder Enchantment,"You can focus your superstition to break the magic of an item, in addition to destroying freestanding spells and those active on creatures."
Superior Bond,"When you draw upon your bonded item, you can leave a bit of energy within it for later use."
Swift Banishment,The force of your blow sends your victim back to its home plane.
Tactical Cadence,"Your remarkable breath control and concise instructions allow you to coordinate your allies more effectively, even in desperate situations."
Talismanic Sage,"Normally, affixing more than one  &lt;%CONSUMABLES%19%&gt; talisman &lt;%END> to an item causes the talismans to be suppressed, but when you Affix a Talisman, you can specially treat one item you're working on, allowing it to have two active talismans at once."
Tangled Forest Rake,You reposition foes with raking attacks.
Target of Opportunity,"You capitalize on your ally’s attack and use the opportunity to secure a blow of your own, adding to the oncoming barrage."
Targeting Shot,You carefully track your prey’s position and defenses.
Terrain Shield,You're so attuned to the land that it rises up to protect you from a potentially fatal blow in a seeming coincidence.
Terrible Transformation,You let out a mighty roar as part of your transformation.
Thwart Evil,"You react instinctively when you sense evil forming, thrusting your spiritual energy toward the source to snuff out evil before it fully manifests."
Timeless Nature,"With primal magic sustaining you, you cease aging."
Tongue of Sun and Moon,You have transcended the barriers between words and meaning.
Towering Transformation,The physical growth of your transformation is a spectacle that shakes foes to their core.
Trespass Teleportation,You can hunt your foe to the ends of creation.
Triggerbrand Blitz,"You dance through your foes, stabbing and shooting."
Triumphant Inspiration,"With a triumphant shout, you inspire your allies."
True Debilitating Bomb,You have discovered increasingly devastating ways for your bombs to impede your foes.
True Hypercognition,Your mind works at an incredible pace.
Twinned Defense (Swashbuckler),You're always ready to use your off-hand weapon to interfere with attacks against you.
Two-Weapon Flurry,"Using the momentum of your prior attack, you lash out with both your weapons in a sudden frenzy."
Two-Weapon Fusillade,You attack with both your weapons in a furious barrage.
Unending Emptiness,"You pool the power of shadow within your eyes, gaining the ability to gather darkness into a turbulent orb of crushing emptiness within your line of sight."
